Variant SKU,Product Name,Active,Variant Image,Option Name-1,Option Value-1,Option Name-2,Option Value-2,Option Name-3,Option Value-3,Option Name-4,Option Value-4,Option Name-5,Option Value-5,Option Name-6,Option Value-6,Category-1,Category-2,Category-3,Category-4,Category-5,Category-6,Tags,Length (mm),Width (mm),Height (mm),Weight (grams),Variant Price,Variant Wholesale Price,Variant Cost,Variant Landed Cost,UPC,HS Code,Country of Origin
028_002_OLVYLW_OS,028_002_OLVYLW_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
028_003_WHTNVY_OS,028_003_WHTNVY_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
028_004_NVYPNK_OS,028_004_NVYPNK_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_001_TGRLY_OS,029_001_TGRLY_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_002_SNDSTN_OS,029_002_SNDSTN_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_003_MDNCMO_OS,029_003_MDNCMO_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_004_DPSPRC_OS,029_004_DPSPRC_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_006_SGCMO_OS,029_006_SGCMO_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_007_PLSDPRM_OS,029_007_PLSDPRM_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_008_CMLBLK_OS,029_008_CMLBLK_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_009_MRNBLU_OS,029_009_MRNBLU_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_010_SHBLK_OS,029_010_SHBLK_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_011_CMLBLK_OS,029_011_CMLBLK_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_012_SNDSTN_OS,029_012_SNDSTN_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
029_013_CMC_OS,029_013_CMC_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_001_TGRRED_OS,030_001_TGRRED_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_002_STNGRY_OS,030_002_STNGRY_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_003_MDNCMO_OS,030_003_MDNCMO_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_004_DRKPLM_OS,030_004_DRKPLM_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_006_SGCMO_OS,030_006_SGCMO_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_007_AQPRM_OS,030_007_AQPRM_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_008_CMLBLK_OS,030_008_CMLBLK_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_009_MRNBLU_OS,030_009_MRNBLU_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_010_SHBLK_OS,030_010_SHBLK_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_011_CMLBLK_OS,030_011_CMLBLK_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_012_STNGRY_OS,030_012_STNGRY_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
030_013_CMC_OS,030_013_CMC_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
031_001_TGRLY_OS,031_001_TGRLY_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
031_002_SNDSTN_OS,031_002_SNDSTN_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_001_CNDYAPL_OS,032_001_CNDYAPL_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_002_JNPGRN_OS,032_002_JNPGRN_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_003_RYLBLU_OS,032_003_RYLBLU_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_004_SEASLT_OS,032_004_SEASLT_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_005_JBL_OS,032_005_JBL_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_005_SEASLT_OS,032_005_SEASLT_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_006_NVYBLU_OS,032_006_NVYBLU_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_007_JBL_OS,032_007_JBL_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_008_PNKPRM_OS,032_008_PNKPRM_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_009_PLSDPRM_OS,032_009_PLSDPRM_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_009_PNKPRM_OS,032_009_PNKPRM_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_010_PNKYS_OS,032_010_PNKYS_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_011_BTPNK_OS,032_011_BTPNK_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_012_BLKPRTBL_OS,032_012_BLKPRTBL_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_013_LTSSM_OS,032_013_LTSSM_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_014_SLRWHT_OS,032_014_SLRWHT_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_015_STFCRL_OS,032_015_STFCRL_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_016_FRMJTO_OS,032_016_FRMJTO_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_017_BGBLU_OS,032_017_BGBLU_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_018_BRYWV_OS,032_018_BRYWV_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_019_MRTMWV_OS,032_019_MRTMWV_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_020_COHND_OS,032_020_COHND_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_021_GRYHND_OS,032_021_GRYHND_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_022_CDRHB_OS,032_022_CDRHB_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_023_MNLTD_OS,032_023_MNLTD_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_024_BLKSHM_OS,032_024_BLKSHM_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_025_LIMFL_OS,032_025_LIMFL_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_028_PRWK_OS,032_028_PRWK_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
032_029_RBGFT_OS,032_029_RBGFT_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
033_001_RYLBLUSEASLT_OS,033_001_RYLBLUSEASLT_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
033_002_PNKMLTI_OS,033_002_PNKMLTI_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
033_003_BLUGRNMLTI_OS,033_003_BLUGRNMLTI_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
033_004_NELMSEASLT_OS,033_004_NELMSEASLT_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
033_005_TGRLY_OS,033_005_TGRLY_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
034_001_BRPY_OS,034_001_BRPY_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
034_002_SEASLT_OS,034_002_SEASLT_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
034_003_NEOLME_OS,034_003_NEOLME_OS,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
035_001_COCNT_10,035_001_COCNT_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_001_COCNT_11,035_001_COCNT_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_001_COCNT_12,035_001_COCNT_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_001_COCNT_13,035_001_COCNT_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_001_COCNT_5,035_001_COCNT_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_001_COCNT_6,035_001_COCNT_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_001_COCNT_7,035_001_COCNT_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_001_COCNT_8,035_001_COCNT_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_001_COCNT_9,035_001_COCNT_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_002_FLMNGO_10,035_002_FLMNGO_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_002_FLMNGO_11,035_002_FLMNGO_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_002_FLMNGO_12,035_002_FLMNGO_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_002_FLMNGO_13,035_002_FLMNGO_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_002_FLMNGO_5,035_002_FLMNGO_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_002_FLMNGO_6,035_002_FLMNGO_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_002_FLMNGO_7,035_002_FLMNGO_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_002_FLMNGO_8,035_002_FLMNGO_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_002_FLMNGO_9,035_002_FLMNGO_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_003_BLK_10,035_003_BLK_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_003_BLK_11,035_003_BLK_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_003_BLK_12,035_003_BLK_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_003_BLK_13,035_003_BLK_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_003_BLK_5,035_003_BLK_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_003_BLK_6,035_003_BLK_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_003_BLK_7,035_003_BLK_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_003_BLK_8,035_003_BLK_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_003_BLK_9,035_003_BLK_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_004_TIGR_10,035_004_TIGR_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_004_TIGR_11,035_004_TIGR_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_004_TIGR_12,035_004_TIGR_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_004_TIGR_13,035_004_TIGR_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_004_TIGR_5,035_004_TIGR_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_004_TIGR_6,035_004_TIGR_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_004_TIGR_7,035_004_TIGR_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_004_TIGR_8,035_004_TIGR_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_004_TIGR_9,035_004_TIGR_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_005_SPLSH_10,035_005_SPLSH_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_005_SPLSH_11,035_005_SPLSH_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_005_SPLSH_12,035_005_SPLSH_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_005_SPLSH_13,035_005_SPLSH_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_005_SPLSH_5,035_005_SPLSH_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_005_SPLSH_6,035_005_SPLSH_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_005_SPLSH_7,035_005_SPLSH_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_005_SPLSH_8,035_005_SPLSH_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_005_SPLSH_9,035_005_SPLSH_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_006_GRSHPR_10,035_006_GRSHPR_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_006_GRSHPR_11,035_006_GRSHPR_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_006_GRSHPR_12,035_006_GRSHPR_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_006_GRSHPR_13,035_006_GRSHPR_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_006_GRSHPR_5,035_006_GRSHPR_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_006_GRSHPR_6,035_006_GRSHPR_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_006_GRSHPR_7,035_006_GRSHPR_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_006_GRSHPR_8,035_006_GRSHPR_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_006_GRSHPR_9,035_006_GRSHPR_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_007_FRCR_10,035_007_FRCR_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_007_FRCR_11,035_007_FRCR_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_007_FRCR_12,035_007_FRCR_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_007_FRCR_13,035_007_FRCR_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_007_FRCR_5,035_007_FRCR_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_007_FRCR_6,035_007_FRCR_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_007_FRCR_7,035_007_FRCR_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_007_FRCR_8,035_007_FRCR_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_007_FRCR_9,035_007_FRCR_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_008_FLCRLC_10,035_008_FLCRLC_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_008_FLCRLC_11,035_008_FLCRLC_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_008_FLCRLC_12,035_008_FLCRLC_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_008_FLCRLC_13,035_008_FLCRLC_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_008_FLCRLC_5,035_008_FLCRLC_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_008_FLCRLC_6,035_008_FLCRLC_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_008_FLCRLC_7,035_008_FLCRLC_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_008_FLCRLC_8,035_008_FLCRLC_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
035_008_FLCRLC_9,035_008_FLCRLC_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_10,036_001_NTSKY_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_10.5,036_001_NTSKY_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_11,036_001_NTSKY_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_11.5,036_001_NTSKY_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_12,036_001_NTSKY_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_12.5,036_001_NTSKY_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_13,036_001_NTSKY_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_5,036_001_NTSKY_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_5.5,036_001_NTSKY_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_6,036_001_NTSKY_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_6.5,036_001_NTSKY_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_7,036_001_NTSKY_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_7.5,036_001_NTSKY_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_8,036_001_NTSKY_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_8.5,036_001_NTSKY_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_9,036_001_NTSKY_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_001_NTSKY_9.5,036_001_NTSKY_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_10,036_002_CLDWHT_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_10.5,036_002_CLDWHT_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_11,036_002_CLDWHT_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_11.5,036_002_CLDWHT_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_12,036_002_CLDWHT_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_12.5,036_002_CLDWHT_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_13,036_002_CLDWHT_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_5,036_002_CLDWHT_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_5.5,036_002_CLDWHT_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_6,036_002_CLDWHT_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_6.5,036_002_CLDWHT_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_7,036_002_CLDWHT_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_7.5,036_002_CLDWHT_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_8,036_002_CLDWHT_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_8.5,036_002_CLDWHT_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_9,036_002_CLDWHT_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_002_CLDWHT_9.5,036_002_CLDWHT_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_10,036_003_CHRY_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_10.5,036_003_CHRY_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_11,036_003_CHRY_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_11.5,036_003_CHRY_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_12,036_003_CHRY_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_12.5,036_003_CHRY_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_13,036_003_CHRY_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_5,036_003_CHRY_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_5.5,036_003_CHRY_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_6,036_003_CHRY_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_6.5,036_003_CHRY_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_7,036_003_CHRY_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_7.5,036_003_CHRY_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_8,036_003_CHRY_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_8.5,036_003_CHRY_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_9,036_003_CHRY_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
036_003_CHRY_9.5,036_003_CHRY_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
037_001_BLPKMSK_OS,037_001_BLPKMSK_OS,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
037_002_LGYCLPC_OS,037_002_LGYCLPC_OS,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
037_003_RBGB_OS,037_003_RBGB_OS,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
037_004_NYOL_OS,037_004_NYOL_OS,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
037_005_BLK_OS,037_005_BLK_OS,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
037_006_VVSPTS_OS,037_006_VVSPTS_OS,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
